method=cutpl	tol=0.0001	timeLimit=3600
1	4.5973060131073	0.05907182019329624	0.001020669937133789	None	None	None	None	None	456	0.0388641357421875	0.0024580955505371094	None	None	cutpl	832	0
2	8.555270195007324	0.07908000115822975	0.004056692123413086	None	None	None	None	None	456	0.014965057373046875	0.0024878978729248047	None	None	cutpl	1136	0
3	12.112089157104492	0.09831804780951074	0.007344484329223633	None	None	None	None	None	456	0.013936281204223633	0.0024318695068359375	None	None	cutpl	1420	0
4	15.151367902755737	0.12100310391939427	0.011485815048217773	None	None	None	None	None	456	0.04759788513183594	0.0024309158325195312	None	None	cutpl	1628	0
5	18.154247999191284	0.13442591833233725	0.015158891677856445	None	None	None	None	None	456	0.08098316192626953	0.002416849136352539	None	None	cutpl	1806	0
6	20.49735999107361	0.15365269916482413	0.025064706802368164	None	None	None	None	None	456	0.013402938842773438	0.0024688243865966797	None	None	cutpl	1925	0
7	23.331027030944824	0.16170068076837105	0.038462162017822266	None	None	None	None	None	456	0.016212940216064453	0.0024318695068359375	None	None	cutpl	2111	0
8	26.845720052719116	0.1668904093327085	0.05389571189880371	None	None	None	None	None	456	0.04878997802734375	0.0024492740631103516	None	None	cutpl	2365	0
9	29.43973708152771	0.16793160791723535	0.06070137023925781	None	None	None	None	None	456	0.015045166015625	0.002420186996459961	None	None	cutpl	2520	0
10	31.383991956710815	0.1682199630264629	0.06296920776367188	None	None	None	None	None	456	0.01623678207397461	0.0024509429931640625	None	None	cutpl	2583	0
11	32.9611918926239	0.1682321510639161	0.06514215469360352	None	None	None	None	None	456	0.013274908065795898	0.002412080764770508	None	None	cutpl	2599	0
12	34.46692085266113	0.16823223410448485	0.06602954864501953	None	None	None	None	None	456	0.017712116241455078	0.0024759769439697266	None	None	cutpl	2607	0
13	35.914565086364746	0.16823223410448485	0.06605863571166992	None	None	None	None	None	456	0.008454084396362305	0.0024633407592773438	None	None	cutpl	2607	0
